1634233500000,57225.04000000,57240.29000000,57113.74000000,57197.74000000,0.62056600,1634234399999,35464.46830785,38,0.25770300,14730.64160864,0
1634234400000,57160.65000000,57160.66000000,57036.68000000,57066.23000000,0.84832000,1634235299999,48414.98788603,55,0.63109900,36018.97762974,0
1634235300000,57066.23000000,57160.33000000,56838.93000000,56933.39000000,1.94356900,1634236199999,110812.99543632,205,1.07434800,61284.11199348,0
1634236200000,57020.40000000,57667.61000000,57020.40000000,57644.63000000,5.98884100,1634237099999,343439.80568384,283,3.35864400,192652.60881090,0
1634237100000,57670.49000000,58079.44000000,57402.11000000,58051.02000000,16.88766400,1634237999999,975613.83674009,777,10.28194300,594011.47670572,0
1634238000000,58002.83000000,58003.36000000,57257.95000000,57274.69000000,5.48822900,1634238899999,316396.40688802,424,2.13361800,123012.80899417,0
1634238900000,57271.03000000,57463.54000000,56854.02000000,57336.46000000,12.26001500,1634239799999,700449.74971451,592,5.50441100,314376.21336458,0
1634239800000,57337.11000000,57826.98000000,57337.11000000,57759.09000000,3.61437400,1634240699999,208121.62995576,214,1.78977300,102999.31536884,0
1634240700000,57742.02000000,57854.61000000,57706.63000000,57851.72000000,1.68577600,1634241599999,97389.58168755,128,0.93911700,54251.01520862,0
1634241600000,57854.61000000,57870.78000000,57495.79000000,57611.64000000,2.08654000,1634242499999,120398.26985767,115,1.15132700,66445.93965173,0
1634242500000,57644.05000000,57652.42000000,57480.00000000,57498.46000000,1.12143500,1634243399999,64531.00159277,44,0.69760300,40149.49678813,0
1634243400000,57508.15000000,57606.28000000,57434.10000000,57456.17000000,1.81258100,1634244299999,104302.89142071,70,1.18131600,67982.26484762,0
1634244300000,57456.44000000,57535.10000000,57414.53000000,57444.47000000,0.32027700,1634245199999,18407.10012826,41,0.11451600,6581.18791325,0
1634245200000,57464.49000000,57511.02000000,57417.77000000,57417.77000000,0.41073900,1634246099999,23605.73700997,25,0.18366000,10551.81299499,0
1634246100000,57453.22000000,57654.87000000,57439.77000000,57576.19000000,0.55759000,1634246999999,32114.66120561,39,0.35165600,20257.19826721,0
1634247000000,57595.15000000,57722.14000000,57586.24000000,57702.40000000,0.35164200,1634247899999,20260.69514887,24,0.09477700,5463.82966518,0
1634247900000,57715.24000000,57762.43000000,57681.46000000,57762.43000000,0.68062900,1634248799999,39287.32105970,46,0.25752900,14865.75846141,0
1634248800000,57740.83000000,57740.83000000,57572.55000000,57610.10000000,1.50904100,1634249699999,86974.57164537,110,1.04397500,60164.05291779,0
1634249700000,57610.08000000,57640.17000000,57495.21000000,57521.98000000,0.55015900,1634250599999,31679.74445511,31,0.32066200,18463.99306623,0
1634250600000,57498.08000000,57547.02000000,57456.58000000,57523.43000000,0.85324300,1634251499999,49051.44833730,33,0.27110300,15590.53064615,0
1634251500000,57542.69000000,57681.51000000,57542.69000000,57604.45000000,1.25774200,1634252399999,72515.18118228,39,1.13783200,65609.37356036,0
1634252400000,57621.23000000,57645.12000000,57479.46000000,57644.89000000,0.23130300,1634253299999,13319.46276080,24,0.15018500,8650.52291920,0
1634253300000,57558.16000000,57558.16000000,57210.78000000,57296.75000000,1.91771200,1634254199999,109883.97938689,124,0.51252500,29392.62341450,0
1634254200000,57230.74000000,57439.56000000,57226.85000000,57432.34000000,0.79666200,1634255099999,45675.80614559,59,0.55447300,31790.97219448,0
1634255100000,57426.33000000,57426.33000000,57282.68000000,57323.25000000,0.47000500,1634255999999,26967.33308492,36,0.10779300,6186.77267828,0
1634256000000,57335.18000000,57389.08000000,57149.73000000,57358.58000000,0.73027900,1634256899999,41834.84898459,69,0.46478000,26639.71222877,0
1634256900000,57332.54000000,57439.22000000,57121.75000000,57146.22000000,1.83819300,1634257799999,105230.80513393,121,0.94808300,54252.40093260,0
1634257800000,57177.47000000,57177.47000000,56999.55000000,57099.20000000,2.06765700,1634258699999,117988.71699272,138,1.06615800,60837.61161169,0
1634258700000,57119.49000000,57192.81000000,56986.29000000,57015.22000000,2.31345700,1634259599999,131978.34284104,111,0.99944000,57030.61584585,0
1634259600000,57050.65000000,57121.30000000,56869.71000000,56971.80000000,4.09136000,1634260499999,233051.00107533,132,0.48059800,27407.86219649,0
1634260500000,56990.23000000,57087.78000000,56868.66000000,57084.74000000,2.60014500,1634261399999,148032.28364807,106,0.41774900,23796.52227332,0
1634261400000,57113.04000000,57249.15000000,57070.07000000,57249.15000000,1.17682600,1634262299999,67268.39679364,95,0.57281500,32738.55384729,0
1634262300000,57236.86000000,57297.84000000,57192.10000000,57259.66000000,0.58597700,1634263199999,33540.07640612,46,0.20690300,11843.08686762,0
1634263200000,57293.11000000,57339.21000000,57125.65000000,57134.73000000,0.76814800,1634264099999,43946.75347718,52,0.45790000,26185.39983615,0
1634264100000,57125.65000000,58785.57000000,57104.55000000,58651.05000000,29.80763100,1634264999999,1736089.62822859,2242,19.74886000,1150266.63587695,0
1634265000000,58672.66000000,59054.25000000,58474.48000000,58779.00000000,25.38397200,1634265899999,1493140.69883299,1390,13.65365200,802960.90229113,0
1634265900000,58764.18000000,59348.72000000,58739.23000000,59151.77000000,10.01212100,1634266799999,592170.61116817,895,6.40845500,379038.44273455,0
1634266800000,59109.96000000,59442.44000000,58870.48000000,58996.73000000,14.73407100,1634267699999,872377.96617681,757,7.74831800,459275.63870625,0
1634267700000,58979.33000000,59156.45000000,58958.96000000,59100.88000000,3.59964700,1634268599999,212555.33287342,134,1.45844900,86150.35547467,0
1634268600000,59065.96000000,59327.09000000,59028.38000000,59217.61000000,3.70903400,1634269499999,219508.32680009,206,1.70702900,101010.15109743,0
1634269500000,59212.91000000,59437.88000000,59181.68000000,59418.06000000,2.66167100,1634270399999,157958.14884118,295,1.50391700,89251.69076328,0
1634270400000,59437.88000000,59478.97000000,59154.56000000,59175.18000000,4.25580900,1634271299999,252389.16971353,287,1.14974400,68195.17646244,0
1634271300000,59178.83000000,59670.78000000,59177.65000000,59518.65000000,8.00763600,1634272199999,476498.37004598,684,4.99515300,297309.40982783,0
1634272200000,59552.42000000,59617.85000000,59380.50000000,59617.85000000,3.29730200,1634273099999,196125.86145195,206,2.42806900,144443.51939765,0
1634273100000,59640.00000000,59734.10000000,59510.50000000,59576.79000000,4.28912100,1634273999999,255922.36883840,320,3.01002700,179640.35345058,0
1634274000000,59636.18000000,59833.39000000,59581.82000000,59731.31000000,8.04597800,1634274899999,480547.62171335,458,3.53320400,211079.47182954,0
1634274900000,59772.77000000,60012.20000000,59575.59000000,59661.04000000,12.39036700,1634275799999,741323.90436841,749,8.89156200,532119.41567862,0
1634275800000,59661.04000000,59756.67000000,59543.84000000,59599.26000000,6.60004800,1634276699999,393618.49950215,303,3.66281300,218473.62538067,0
1634276700000,59601.19000000,59672.13000000,59389.20000000,59548.06000000,3.19970500,1634277599999,190329.46811851,245,1.96337900,116776.26305555,0
1634277600000,59580.33000000,59649.77000000,59424.58000000,59481.49000000,2.11098000,1634278499999,125601.54554057,120,0.96086600,57182.39526976,0
1634278500000,59515.01000000,59573.95000000,59375.90000000,59454.00000000,2.44577500,1634279399999,145363.88303228,144,1.45134700,86260.26495920,0
1634279400000,59473.12000000,59552.90000000,59412.83000000,59476.15000000,1.34095500,1634280299999,79763.82882414,91,0.67711200,40273.46391456,0
1634280300000,59476.15000000,59715.89000000,59476.15000000,59692.63000000,0.72162100,1634281199999,43022.41819781,76,0.27223500,16234.87094322,0
1634281200000,59640.22000000,59640.22000000,59455.18000000,59500.33000000,1.77072400,1634282099999,105406.49466171,99,0.53109600,31619.13760634,0
1634282100000,59465.12000000,59465.12000000,59200.00000000,59354.01000000,3.24056500,1634282999999,192141.02567155,202,0.98582600,58474.55800575,0
1634283000000,59341.10000000,59360.86000000,59237.71000000,59317.23000000,1.05777600,1634283899999,62729.84120525,50,0.42252600,25063.85637147,0
1634283900000,59320.49000000,59358.70000000,59215.18000000,59215.18000000,1.05909800,1634284799999,62813.99456805,89,0.40014000,23733.84710649,0
1634284800000,59250.06000000,59392.45000000,59085.44000000,59288.55000000,2.85344600,1634285699999,169076.53594996,213,1.56817400,92899.76971254,0
1634285700000,59310.55000000,59407.00000000,58979.82000000,59015.71000000,4.63519000,1634286599999,274511.38197879,368,2.81366200,166717.53724948,0
1634286600000,59030.46000000,59155.90000000,58960.88000000,59134.64000000,1.86754300,1634287499999,110258.73014274,139,0.84108500,49640.24659556,0
1634287500000,59159.37000000,59223.43000000,58689.80000000,58943.62000000,3.13149100,1634288399999,184386.17671685,311,0.81813600,48272.97598984,0
1634288400000,58945.93000000,58986.76000000,58762.42000000,58956.75000000,1.28202200,1634289299999,75507.93440396,88,0.58992000,34749.35149585,0
1634289300000,58959.87000000,59103.47000000,58936.45000000,59100.00000000,0.96270000,1634290199999,56850.19836825,82,0.56602800,33423.70182260,0
1634290200000,59105.56000000,59315.09000000,59034.86000000,59187.17000000,1.98998000,1634291099999,117709.37228228,133,0.98781700,58444.63768429,0
1634291100000,59193.51000000,59339.68000000,59181.92000000,59339.68000000,0.27234200,1634291999999,16145.17448041,24,0.19291800,11433.07354819,0
1634292000000,59391.44000000,59391.50000000,59184.21000000,59238.75000000,1.84104500,1634292899999,109097.51337637,82,1.28283200,76023.30443088,0
1634292900000,59265.18000000,59372.81000000,59013.83000000,59039.57000000,3.83963800,1634293799999,227088.23706085,180,1.56431500,92529.18847390,0
1634293800000,59028.22000000,59131.66000000,58897.10000000,59105.04000000,2.71469900,1634294699999,160247.37190012,126,1.80662400,106649.14061130,0
1634294700000,59097.62000000,59284.62000000,59097.29000000,59284.62000000,0.30616900,1634295599999,18122.46422852,46,0.19368000,11462.26042936,0
1634295600000,59299.45000000,59317.40000000,59205.63000000,59317.40000000,1.69574400,1634296499999,100494.72397625,68,1.16729500,69174.05328437,0
1634296500000,59326.84000000,59467.14000000,59258.85000000,59463.43000000,1.67091800,1634297399999,99230.27700356,76,0.56785000,33707.38251180,0
1634297400000,59487.17000000,59490.16000000,59298.45000000,59350.78000000,0.57527300,1634298299999,34148.97934655,48,0.31029500,18418.48045803,0
1634298300000,59346.97000000,59536.26000000,59318.93000000,59536.18000000,1.51947700,1634299199999,90371.26472279,83,1.15834800,68906.07920933,0
1634299200000,59533.20000000,59581.24000000,59332.36000000,59332.36000000,1.23680100,1634300099999,73539.81642743,88,0.38988100,23210.74399059,0
1634300100000,59332.36000000,59496.50000000,59332.16000000,59453.20000000,1.13666200,1634300999999,67567.52640586,69,0.75902300,45117.26405748,0
1634301000000,59454.96000000,59471.66000000,59396.42000000,59431.60000000,0.81468800,1634301899999,48422.79015878,65,0.39281900,23346.02333252,0
1634301900000,59435.27000000,59485.42000000,59218.17000000,59287.43000000,3.02149600,1634302799999,179263.09204129,92,0.91407200,54207.15022867,0
1634302800000,59261.86000000,59611.27000000,59250.00000000,59563.31000000,1.83762300,1634303699999,109201.69227532,127,1.31473300,78138.71098540,0
1634303700000,59617.38000000,59894.26000000,59593.01000000,59828.21000000,7.29039800,1634304599999,435450.42966975,398,2.51624200,150281.52366873,0
1634304600000,59839.63000000,59925.77000000,59713.72000000,59760.66000000,4.35734600,1634305499999,260555.39359594,231,0.86480000,51723.02866459,0
1634305500000,59772.71000000,60356.87000000,59772.71000000,59944.67000000,13.61035300,1634306399999,817443.92786494,1318,6.67602600,400900.89456192,0
1634306400000,59950.37000000,60132.23000000,59640.00000000,60119.21000000,9.23161900,1634307299999,553000.77970704,575,4.81271800,288234.82316645,0
1634307300000,60132.22000000,60261.01000000,59836.32000000,59878.35000000,11.38412100,1634308199999,683776.94597806,478,5.85320000,351747.81566662,0
1634308200000,59911.69000000,59992.10000000,59796.91000000,59926.17000000,3.33285500,1634309099999,199627.12214106,222,1.87655800,112410.66060574,0
